target_id	length	eff_length	Adur_4	Adur_4_tpm
arahy.Tifrunner.gnm2.ann1.J9NJUF.1	1746	1565.6	0	0
arahy.Tifrunner.gnm2.ann1.C9C50Y.1	855	674.711	1.50498	0.0287939
arahy.Tifrunner.gnm2.ann1.M74JA5.1	1470	1289.6	0	0
arahy.Tifrunner.gnm2.ann1.KUZ5B2.1	906	725.625	5457.38	97.0869
arahy.Tifrunner.gnm2.ann1.20HJGU.1	2253	2072.6	108.427	0.675323
arahy.Tifrunner.gnm2.ann1.YHX78I.1	813	632.825	185.771	3.78952
arahy.Tifrunner.gnm2.ann1.BJ6WT1.2	3387	3206.6	258.74	1.04162
arahy.Tifrunner.gnm2.ann1.9NZ53Y.1	519	339.222	0	0
arahy.Tifrunner.gnm2.ann1.1U25UQ.1_arahy.Tifrunner.gnm2.ann1.MLX6BD.1	1017	836.605	5	0.0771505
arahy.Tifrunner.gnm2.ann1.6WF1IF.1	276	107.116	0	0
arahy.Tifrunner.gnm2.ann1.XFD7CM.1	615	435.01	0	0
arahy.Tifrunner.gnm2.ann1.8W0EBA.1	765	584.84	174	3.84062
arahy.Tifrunner.gnm2.ann1.A9VDNP.1	1440	1259.6	1.61921	0.0165942
arahy.Tifrunner.gnm2.ann1.U1D3X5.1	678	497.964	0.721449	0.0187024
arahy.Tifrunner.gnm2.ann1.5JK48S.1	1017	836.605	11.2372	0.173391
arahy.Tifrunner.gnm2.ann1.69XFJ5.1_arahy.Tifrunner.gnm2.ann1.I0RZXY.1	2307	2126.6	19	0.115334
arahy.Tifrunner.gnm2.ann1.AZU29N.1	891	710.625	1774.32	32.2315
arahy.Tifrunner.gnm2.ann1.W2E3A5.1	1383	1202.6	67	0.719185
arahy.Tifrunner.gnm2.ann1.NPAY75.1	1131	950.605	0	0
arahy.Tifrunner.gnm2.ann1.LZ5KER.1	924	743.625	3.23297	0.0561225
arahy.Tifrunner.gnm2.ann1.EDE5FN.1	879	698.643	404.559	7.47509
arahy.Tifrunner.gnm2.ann1.ZAL8K4.1	486	306.464	12.1742	0.512802
arahy.Tifrunner.gnm2.ann1.1P6WM5.1	1431	1250.6	589.869	6.0887
arahy.Tifrunner.gnm2.ann1.85FVGB.1	1731	1550.6	3.49153	0.0290672
arahy.Tifrunner.gnm2.ann1.PBS4MN.1	2472	2291.6	498	2.80529
arahy.Tifrunner.gnm2.ann1.SWT6T9.1	432	253.059	0	0
arahy.Tifrunner.gnm2.ann1.197TZ3.1	1119	938.605	0	0
arahy.Tifrunner.gnm2.ann1.FTR1UD.1	915	734.625	0	0
arahy.Tifrunner.gnm2.ann1.YNZN7C.1	783	602.825	0	0
arahy.Tifrunner.gnm2.ann1.MDQW5U.1	1365	1184.6	0	0
arahy.Tifrunner.gnm2.ann1.4DCC2L.1	519	339.222	0	0
arahy.Tifrunner.gnm2.ann1.MJC4G5.1	1461	1280.6	45	0.453614
arahy.Tifrunner.gnm2.ann1.F1IP1Z.1	1428	1247.6	2167.12	22.4231
arahy.Tifrunner.gnm2.ann1.LP5K48.1	600	420.021	0	0
arahy.Tifrunner.gnm2.ann1.YT45Q6.1	594	414.032	0	0
arahy.Tifrunner.gnm2.ann1.I2K1QZ.1	297	125.441	0	0
arahy.Tifrunner.gnm2.ann1.33LTA3.1	1452	1271.6	9.51668	0.0966101
arahy.Tifrunner.gnm2.ann1.ZW8CA6.1	483	303.479	0	0
arahy.Tifrunner.gnm2.ann1.BP6C7G.1	753	572.869	1.62653	0.0366518
arahy.Tifrunner.gnm2.ann1.ENF8M2.1	1404	1223.6	141.972	1.49779
arahy.Tifrunner.gnm2.ann1.JN2MSV.1	1320	1139.6	1.59253	0.0180395
arahy.Tifrunner.gnm2.ann1.LLB9AP.1	369	191.837	0	0
arahy.Tifrunner.gnm2.ann1.VI73GY.1	462	282.705	55	2.51141
arahy.Tifrunner.gnm2.ann1.IL7968.1	2949	2768.6	312.281	1.45604
arahy.Tifrunner.gnm2.ann1.76BEP4.1	954	773.625	68	1.13466
arahy.Tifrunner.gnm2.ann1.WGX4SW.1	531	351.161	0	0
arahy.Tifrunner.gnm2.ann1.RT986S.1	504	324.338	4	0.159203
arahy.Tifrunner.gnm2.ann1.H816KI.1	216	60.742	1	0.21252
arahy.Tifrunner.gnm2.ann1.YD0JFD.1	912	731.625	2	0.0352883
arahy.Tifrunner.gnm2.ann1.U78PA8.1	765	584.84	307.656	6.79075
arahy.Tifrunner.gnm2.ann1.SYXA4Q.1	1350	1169.6	0	0
arahy.Tifrunner.gnm2.ann1.ATJ5KK.1	1527	1346.6	87.5215	0.839003
arahy.Tifrunner.gnm2.ann1.G0KCTK.1	990	809.625	0	0
arahy.Tifrunner.gnm2.ann1.JPH3P1.1	870	689.66	494	9.24657
arahy.Tifrunner.gnm2.ann1.RZVQ2V.2	1851	1670.6	22.6711	0.175182
arahy.Tifrunner.gnm2.ann1.640MI7.1	1089	908.605	9	0.127866
arahy.Tifrunner.gnm2.ann1.U6EJZY.1	312	139.002	0	0
arahy.Tifrunner.gnm2.ann1.WS88ER.1	699	518.964	10	0.248743
arahy.Tifrunner.gnm2.ann1.661VTB.1	309	136.244	0	0
arahy.Tifrunner.gnm2.ann1.JP3BZ6.1	1056	875.605	112	1.6512
arahy.Tifrunner.gnm2.ann1.783CL0.1	1905	1724.6	0	0
arahy.Tifrunner.gnm2.ann1.P8IBJY.1	4245	4064.6	137.902	0.437966
arahy.Tifrunner.gnm2.ann1.FVMK5B.1	3525	3344.6	0	0
arahy.Tifrunner.gnm2.ann1.R4MAE1.1	597	417.032	0	0
arahy.Tifrunner.gnm2.ann1.RLY867.1	1800	1619.6	0	0
arahy.Tifrunner.gnm2.ann1.W5J3RK.1	321	147.248	0	0
arahy.Tifrunner.gnm2.ann1.5F2ED3.1	771	590.84	0	0
arahy.Tifrunner.gnm2.ann1.FEP1JN.1_arahy.Tifrunner.gnm2.ann1.G8AKQI.1	204	52.3704	131	32.2905
arahy.Tifrunner.gnm2.ann1.FTM871.1	477	297.502	19	0.824428
arahy.Tifrunner.gnm2.ann1.SZQ5V0.1	675	494.964	13	0.339046
arahy.Tifrunner.gnm2.ann1.PEX7VM.1	1443	1262.6	0	0
arahy.Tifrunner.gnm2.ann1.XTEC92.1	1329	1148.6	0	0
arahy.Tifrunner.gnm2.ann1.27TATD.1_arahy.Tifrunner.gnm2.ann1.GMRP74.1	234	73.536	17	2.98427
arahy.Tifrunner.gnm2.ann1.XM7912.1	1425	1244.6	34.5218	0.358056
arahy.Tifrunner.gnm2.ann1.288B0N.1	795	614.825	0	0
arahy.Tifrunner.gnm2.ann1.3JIH5H.1	1848	1667.6	97.1326	0.751901
arahy.Tifrunner.gnm2.ann1.0SLH0U.1	639	458.988	0	0
arahy.Tifrunner.gnm2.ann1.ZG8JDM.1	1569	1388.6	861.142	8.00543
arahy.Tifrunner.gnm2.ann1.PH270E.1	435	256.014	1	0.0504226
arahy.Tifrunner.gnm2.ann1.KT6FMN.1	1638	1457.6	4	0.0354249
arahy.Tifrunner.gnm2.ann1.WI1T2W.1	318	144.496	0	0
arahy.Tifrunner.gnm2.ann1.MVD3XS.1	444	264.896	114.038	5.5573
arahy.Tifrunner.gnm2.ann1.83A3G6.1	1056	875.605	0	0
arahy.Tifrunner.gnm2.ann1.PPP607.1	591	411.032	0	0
arahy.Tifrunner.gnm2.ann1.PT0GJ5.1	1242	1061.6	66.3056	0.806262
arahy.Tifrunner.gnm2.ann1.LCQ19L.1	402	223.643	0	0
arahy.Tifrunner.gnm2.ann1.CH6DAG.1	1284	1103.6	0	0
arahy.Tifrunner.gnm2.ann1.68U9IV.1	528	348.188	0	0
arahy.Tifrunner.gnm2.ann1.63Z2XK.1	690	509.964	182.223	4.61267
arahy.Tifrunner.gnm2.ann1.DI0MSX.1	696	515.964	2.00538	0.0501724
arahy.Tifrunner.gnm2.ann1.9CPM8R.1	810	629.825	1	0.020496
arahy.Tifrunner.gnm2.ann1.YX4J0R.1	1797	1616.6	0	0
arahy.Tifrunner.gnm2.ann1.7K6UQK.3	2598	2417.6	26.3359	0.140622
arahy.Tifrunner.gnm2.ann1.P3NF1H.1	576	396.052	14.0871	0.459153
arahy.Tifrunner.gnm2.ann1.R6YTNA.1	573	393.052	0	0
arahy.Tifrunner.gnm2.ann1.TQH2IV.1	465	285.677	0	0
arahy.Tifrunner.gnm2.ann1.9W16JB.1	384	206.214	0	0
arahy.Tifrunner.gnm2.ann1.V9YDBD.1	960	779.625	9	0.14902
arahy.Tifrunner.gnm2.ann1.9JEV76.1	831	650.777	461.853	9.16137
arahy.Tifrunner.gnm2.ann1.AL483W.1	567	387.052	228.602	7.6243
arahy.Tifrunner.gnm2.ann1.5YK3TE.1	1608	1427.6	46.2054	0.417805
arahy.Tifrunner.gnm2.ann1.A4KAB7.1	504	324.338	4.10013	0.163188
arahy.Tifrunner.gnm2.ann1.2F4DQW.1	1215	1034.6	6014.8	75.0474
arahy.Tifrunner.gnm2.ann1.U4D6S9.1	1230	1049.6	1.16	0.0142666
arahy.Tifrunner.gnm2.ann1.0BZZ1B.1	654	473.988	0	0
arahy.Tifrunner.gnm2.ann1.4267PD.1	2154	1973.6	16.5387	0.108176
arahy.Tifrunner.gnm2.ann1.5R81VU.1	3270	3089.6	0	0
arahy.Tifrunner.gnm2.ann1.WZ54PF.1	1425	1244.6	109.483	1.13555
arahy.Tifrunner.gnm2.ann1.8I5BUK.1	1440	1259.6	278.481	2.85398
arahy.Tifrunner.gnm2.ann1.R528AV.1	1644	1463.6	0	0
arahy.Tifrunner.gnm2.ann1.SC3UAH.1	1929	1748.6	6.16875	0.0455401
arahy.Tifrunner.gnm2.ann1.RK9A58.1	816	635.825	95.8617	1.94624
arahy.Tifrunner.gnm2.ann1.T3CFRI.1	882	701.643	53	0.975099
arahy.Tifrunner.gnm2.ann1.47SX7B.1	1536	1355.6	37.4068	0.35621
arahy.Tifrunner.gnm2.ann1.V0741V.2	1569	1388.6	10.7217	0.0996723
arahy.Tifrunner.gnm2.ann1.YI44QD.1	204	52.3704	0	0
arahy.Tifrunner.gnm2.ann1.VC957H.1	783	602.825	16.2436	0.347839
arahy.Tifrunner.gnm2.ann1.FN9Z98.1	288	117.486	0	0
arahy.Tifrunner.gnm2.ann1.8FN90V.1	1044	863.605	0	0
arahy.Tifrunner.gnm2.ann1.0FDZ3Y.1	1548	1367.6	0	0
arahy.Tifrunner.gnm2.ann1.B4BJLD.1	369	191.837	0	0
arahy.Tifrunner.gnm2.ann1.T6V1SV.1	1929	1748.6	0	0
arahy.Tifrunner.gnm2.ann1.PG5ME1.1	633	452.988	0	0
arahy.Tifrunner.gnm2.ann1.P2BTVU.1	399	220.71	0	0
arahy.Tifrunner.gnm2.ann1.J8UZZ8.1	684	503.964	0	0
arahy.Tifrunner.gnm2.ann1.7FY2VB.1	645	464.988	1	0.0277618
arahy.Tifrunner.gnm2.ann1.5NK7V3.1	1242	1061.6	130.649	1.58867
arahy.Tifrunner.gnm2.ann1.R6J24R.2	1683	1502.6	12.0863	0.103834
arahy.Tifrunner.gnm2.ann1.SU7RHA.1	4467	4286.6	2.56383	0.00772085
arahy.Tifrunner.gnm2.ann1.IPP45T.1	780	599.84	2	0.0430411
arahy.Tifrunner.gnm2.ann1.KDT9CJ.2	1011	830.605	221.112	3.43642
arahy.Tifrunner.gnm2.ann1.3015CL.1	480	300.494	0	0
arahy.Tifrunner.gnm2.ann1.T08SBC.1	3513	3332.6	7.52004	0.029129
arahy.Tifrunner.gnm2.ann1.WPHY5E.1	372	194.7	0	0
arahy.Tifrunner.gnm2.ann1.28A9UC.1	1239	1058.6	5	0.0609712
arahy.Tifrunner.gnm2.ann1.0HN7YC.1	2181	2000.6	0	0
arahy.Tifrunner.gnm2.ann1.B3F4SL.1	780	599.84	7	0.150644
arahy.Tifrunner.gnm2.ann1.5H4VUK.1	471	291.568	0	0
arahy.Tifrunner.gnm2.ann1.N9CZ0Q.1	390	211.988	1	0.0608944
arahy.Tifrunner.gnm2.ann1.SHPC4Z.1	4572	4391.6	1082.03	3.18058
arahy.Tifrunner.gnm2.ann1.B0MA7N.1	558	378.081	7.57473	0.258626
arahy.Tifrunner.gnm2.ann1.FTH7SR.1	2523	2342.6	32.4806	0.178984
arahy.Tifrunner.gnm2.ann1.DJH8FA.1	546	366.099	114.793	4.04768
arahy.Tifrunner.gnm2.ann1.IBN91T.1	423	244.214	0	0
arahy.Tifrunner.gnm2.ann1.QHP0ED.1	1020	839.605	1.61017	0.0247563
arahy.Tifrunner.gnm2.ann1.UFRH8Z.1	300	128.139	0	0
arahy.Tifrunner.gnm2.ann1.0I2Z68.1	1995	1814.6	20	0.142278
arahy.Tifrunner.gnm2.ann1.Q6HWVM.1	1752	1571.6	1121.13	9.20879
arahy.Tifrunner.gnm2.ann1.K3S5GW.1	507	327.305	0	0
arahy.Tifrunner.gnm2.ann1.FMAF7E.1	225	67.0694	2	0.384941
arahy.Tifrunner.gnm2.ann1.N9LGBL.1	1062	881.605	8	0.11714
arahy.Tifrunner.gnm2.ann1.KDQ9M0.1	630	449.988	290	8.31928
arahy.Tifrunner.gnm2.ann1.C4CAJP.1	5337	5156.6	3.20417	0.00802123
arahy.Tifrunner.gnm2.ann1.2NQK33.1	180	38.2014	0	0
arahy.Tifrunner.gnm2.ann1.YQ6BX1.1	2277	2096.6	0	0
arahy.Tifrunner.gnm2.ann1.ZN8C5A.1	237	75.7945	0	0
arahy.Tifrunner.gnm2.ann1.8X9LLP.1	495	315.409	448	18.3355
arahy.Tifrunner.gnm2.ann1.W247EX.1	585	405.052	76.1858	2.42802
arahy.Tifrunner.gnm2.ann1.G2NW0H.1	555	375.081	0	0
arahy.Tifrunner.gnm2.ann1.14GY92.1	510	330.289	5	0.195418
arahy.Tifrunner.gnm2.ann1.F7SKJA.1	5286	5105.6	177.185	0.447991
arahy.Tifrunner.gnm2.ann1.MV1AMG.2	618	438.01	83.3256	2.45574
arahy.Tifrunner.gnm2.ann1.9Z11CF.1	591	411.032	13.2	0.41456
arahy.Tifrunner.gnm2.ann1.00K3B7.2	1542	1361.6	0	0
arahy.Tifrunner.gnm2.ann1.RE3Q9G.1	909	728.625	0	0
arahy.Tifrunner.gnm2.ann1.18NJDF.1	864	683.694	3518	66.4237
arahy.Tifrunner.gnm2.ann1.LN6ZIR.1	333	158.247	34	2.77353
arahy.Tifrunner.gnm2.ann1.F592RX.1	1041	860.605	53.7184	0.805764
arahy.Tifrunner.gnm2.ann1.RHLK9U.1	774	593.84	0	0
arahy.Tifrunner.gnm2.ann1.TJ7CVH.1	2817	2636.6	4.09756	0.0200617
arahy.Tifrunner.gnm2.ann1.I8323W.1	618	438.01	0	0
arahy.Tifrunner.gnm2.ann1.LG3GGS.1_arahy.Tifrunner.gnm2.ann1.W633S9.1	1554	1373.6	46.5136	0.437126
arahy.Tifrunner.gnm2.ann1.IY6VWR.1	687	506.964	24.518	0.624305
arahy.Tifrunner.gnm2.ann1.XH6SHZ.1	426	247.153	1681.56	87.8285
arahy.Tifrunner.gnm2.ann1.V8I2BK.2	2472	2291.6	0	0
arahy.Tifrunner.gnm2.ann1.H9XZM9.1	918	737.625	1	0.0175006
arahy.Tifrunner.gnm2.ann1.GTV8CE.1	663	482.976	0	0
arahy.Tifrunner.gnm2.ann1.7CM6K7.1	702	521.951	0	0
arahy.Tifrunner.gnm2.ann1.CQ14AB.1	603	423.021	0.5	0.015258
arahy.Tifrunner.gnm2.ann1.JM79CB.1	1704	1523.6	116.463	0.986746
arahy.Tifrunner.gnm2.ann1.D20FU4.1	1743	1562.6	10	0.0826114
arahy.Tifrunner.gnm2.ann1.2BE94R.1	603	423.021	0	0
arahy.Tifrunner.gnm2.ann1.EJHL6J.1	654	473.988	0	0
arahy.Tifrunner.gnm2.ann1.8KG9MP.1	183	39.8137	1897	615.068
arahy.Tifrunner.gnm2.ann1.8D9I3N.1	744	563.869	245.01	5.60911
arahy.Tifrunner.gnm2.ann1.GGIL4B.1	873	692.643	0	0
arahy.Tifrunner.gnm2.ann1.J7IPJF.1	270	102.097	0	0
arahy.Tifrunner.gnm2.ann1.DYPB85.1	315	141.773	8.0114	0.729463
arahy.Tifrunner.gnm2.ann1.MD0I2C.1	1227	1046.6	15.8775	0.195834
arahy.Tifrunner.gnm2.ann1.7S8EKT.1	567	387.052	0	0
arahy.Tifrunner.gnm2.ann1.8WJN0Y.1	1260	1079.6	1	0.0119571
arahy.Tifrunner.gnm2.ann1.1F8QU1.1	1278	1097.6	4	0.0470439
arahy.Tifrunner.gnm2.ann1.FAWA0L.1	2049	1868.6	20.1822	0.139425
arahy.Tifrunner.gnm2.ann1.Y8Q9LT.1	978	797.625	15.8596	0.256675
arahy.Tifrunner.gnm2.ann1.CRNC3Y.1	408	229.518	121.854	6.85351
arahy.Tifrunner.gnm2.ann1.A09E82.1	333	158.247	0	0
arahy.Tifrunner.gnm2.ann1.MFD0CQ.1	6738	6557.6	106.736	0.210113
arahy.Tifrunner.gnm2.ann1.AK4RCU.1	1803	1622.6	0	0
arahy.Tifrunner.gnm2.ann1.T0VGDI.1	639	458.988	1.0226	0.0287603
arahy.Tifrunner.gnm2.ann1.W9B30W.1	1635	1454.6	0	0
arahy.Tifrunner.gnm2.ann1.P1TNN8.1	1068	887.605	0	0
arahy.Tifrunner.gnm2.ann1.RCM2J0.1	1233	1052.6	3	0.0367913
arahy.Tifrunner.gnm2.ann1.FH44NZ.1	5337	5156.6	410.222	1.02694
arahy.Tifrunner.gnm2.ann1.TSV22Z.1	645	464.988	29.2885	0.8131
arahy.Tifrunner.gnm2.ann1.5345PX.1	1002	821.605	15	0.235677
arahy.Tifrunner.gnm2.ann1.9ALX9D.1	1407	1226.6	11.3723	0.119683
arahy.Tifrunner.gnm2.ann1.V5N9VT.1	921	740.625	16.4329	0.28642
arahy.Tifrunner.gnm2.ann1.C7YMQB.1	1575	1394.6	350.99	3.24887
arahy.Tifrunner.gnm2.ann1.P4S7LA.1	1851	1670.6	0	0
arahy.Tifrunner.gnm2.ann1.M6BDRX.1	1404	1223.6	144.07	1.51993
arahy.Tifrunner.gnm2.ann1.QWM91M.1	1824	1643.6	3037.05	23.853
arahy.Tifrunner.gnm2.ann1.RQ0K0U.1	690	509.964	0	0
arahy.Tifrunner.gnm2.ann1.2BPS9J.1	381	203.374	0	0
arahy.Tifrunner.gnm2.ann1.333MTM.1	246	82.8289	2	0.3117
arahy.Tifrunner.gnm2.ann1.6R3P3K.1	1023	842.605	58.9185	0.902644
arahy.Tifrunner.gnm2.ann1.JF9XSQ.1	5274	5093.6	953.479	2.41643
arahy.Tifrunner.gnm2.ann1.MB5P1Q.1	216	60.742	196	41.6539
arahy.Tifrunner.gnm2.ann1.R140AT.1	2046	1865.6	0	0
arahy.Tifrunner.gnm2.ann1.DLB7PH.1	2310	2129.6	162.242	0.983453
arahy.Tifrunner.gnm2.ann1.43HINI.1	753	572.869	129.267	2.91287
arahy.Tifrunner.gnm2.ann1.L8MZRF.1	1038	857.605	0	0
arahy.Tifrunner.gnm2.ann1.WQ1I1V.1	1617	1436.6	1825.8	16.4061
arahy.Tifrunner.gnm2.ann1.FKJT7D.1	585	405.052	0	0
arahy.Tifrunner.gnm2.ann1.53KJNB.1	669	488.976	0	0
arahy.Tifrunner.gnm2.ann1.7QAB43.1	753	572.869	0	0
arahy.Tifrunner.gnm2.ann1.DLQB4B.1	2169	1988.6	34.2233	0.222158
arahy.Tifrunner.gnm2.ann1.HCKF4Q.1	3792	3611.6	80.7628	0.288669
arahy.Tifrunner.gnm2.ann1.JMQ6FC.1	348	172.099	0	0
arahy.Tifrunner.gnm2.ann1.BB3MLG.1_arahy.Tifrunner.gnm2.ann1.JED36R.1	291	120.089	0	0
arahy.Tifrunner.gnm2.ann1.L1RQR5.1	1464	1283.6	35	0.351986
arahy.Tifrunner.gnm2.ann1.FX4D46.1	1710	1529.6	48.1065	0.405988
arahy.Tifrunner.gnm2.ann1.EVW6EE.1	900	719.625	74	1.32744
arahy.Tifrunner.gnm2.ann1.8PB9CU.1	597	417.032	0	0
arahy.Tifrunner.gnm2.ann1.I1LE43.1	3606	3425.6	0	0
arahy.Tifrunner.gnm2.ann1.N2EXWG.1	1401	1220.6	0	0
arahy.Tifrunner.gnm2.ann1.P2ZTC5.2	597	417.032	13.2708	0.410787
arahy.Tifrunner.gnm2.ann1.R4USFI.1	495	315.409	60.5098	2.47651
arahy.Tifrunner.gnm2.ann1.K8YLAG.1	1083	902.605	0	0
arahy.Tifrunner.gnm2.ann1.1U41EY.1	636	455.988	0	0
arahy.Tifrunner.gnm2.ann1.AFL61P.2	978	797.625	22.7747	0.368589
arahy.Tifrunner.gnm2.ann1.T7C0J5.1	1374	1193.6	0	0
arahy.Tifrunner.gnm2.ann1.T2PW0J.2	1869	1688.6	0	0
arahy.Tifrunner.gnm2.ann1.1J64TJ.1	648	467.988	0	0
arahy.Tifrunner.gnm2.ann1.ZA14E0.1	1299	1118.6	0	0
arahy.Tifrunner.gnm2.ann1.7BL1JC.1	1071	890.605	1.20258	0.0174309
arahy.Tifrunner.gnm2.ann1.B6YHT2.1	597	417.032	11	0.340497
arahy.Tifrunner.gnm2.ann1.V7J6Z4.1	1605	1424.6	0	0
arahy.Tifrunner.gnm2.ann1.IQ4AXA.1	840	659.745	0	0
arahy.Tifrunner.gnm2.ann1.FDTJ9Q.1	15315	15134.6	604.27	0.515406
arahy.Tifrunner.gnm2.ann1.W5G6L7.1	3162	2981.6	3.03966	0.0131602
arahy.Tifrunner.gnm2.ann1.BCU2N4.1	978	797.625	0	0
arahy.Tifrunner.gnm2.ann1.N191SL.1	372	194.7	0	0
arahy.Tifrunner.gnm2.ann1.KT489S.1	1143	962.605	0	0
arahy.Tifrunner.gnm2.ann1.U9UY67.1	3882	3701.6	149	0.519619
arahy.Tifrunner.gnm2.ann1.6DS776.1	540	360.108	40.0875	1.43703
arahy.Tifrunner.gnm2.ann1.90IGTQ.1	378	200.501	1	0.0643832
arahy.Tifrunner.gnm2.ann1.QTU7LM.1	765	584.84	0	0
arahy.Tifrunner.gnm2.ann1.F1HK63.1	441	261.923	283.978	13.9959
arahy.Tifrunner.gnm2.ann1.C6G01Q.1	1227	1046.6	205.682	2.5369
arahy.Tifrunner.gnm2.ann1.9Y6HC5.1	3231	3050.6	1.07349	0.00454255
arahy.Tifrunner.gnm2.ann1.FZCB8L.1	1677	1496.6	0	0
arahy.Tifrunner.gnm2.ann1.GD6P7N.1	1008	827.605	21.9331	0.342111
arahy.Tifrunner.gnm2.ann1.QK7YSC.1	1512	1331.6	163.767	1.5876
arahy.Tifrunner.gnm2.ann1.9W4G6J.1	1071	890.605	0	0
arahy.Tifrunner.gnm2.ann1.3F4JYQ.1	435	256.014	0	0
arahy.Tifrunner.gnm2.ann1.BM5F6P.1	1464	1283.6	0	0
arahy.Tifrunner.gnm2.ann1.9QU84Y.1	2031	1850.6	173.815	1.21245
arahy.Tifrunner.gnm2.ann1.I2KDAI.1_arahy.Tifrunner.gnm2.ann1.LKC8BF.1	1557	1376.6	56	0.525131
arahy.Tifrunner.gnm2.ann1.U5S9E1.1_arahy.Tifrunner.gnm2.ann1.XNS8HC.1	1500	1319.6	29	0.283689
arahy.Tifrunner.gnm2.ann1.SINK2Z.1	1944	1763.6	51	0.3733
arahy.Tifrunner.gnm2.ann1.PLG903.1	1476	1295.6	1.16593	0.0116168
arahy.Tifrunner.gnm2.ann1.0P9EHV.1	381	203.374	0	0
arahy.Tifrunner.gnm2.ann1.FZ17FK.1	447	267.837	0	0
arahy.Tifrunner.gnm2.ann1.W1BSQT.1	171	33.2774	0	0
arahy.Tifrunner.gnm2.ann1.P6IVR8.2	4755	4574.6	7.81315e-08	2.20476e-10
arahy.Tifrunner.gnm2.ann1.C28NU7.1	1266	1085.6	128.125	1.52353
arahy.Tifrunner.gnm2.ann1.CT1PYC.1	1344	1163.6	48.4476	0.537472
arahy.Tifrunner.gnm2.ann1.9H48GU.1	771	590.84	0	0
arahy.Tifrunner.gnm2.ann1.WMGP34.1	1116	935.605	0	0
arahy.Tifrunner.gnm2.ann1.DXY8A4.2	1278	1097.6	45.7614	0.538199
arahy.Tifrunner.gnm2.ann1.72R8EF.1	798	617.825	51.0222	1.06606
arahy.Tifrunner.gnm2.ann1.817MDY.1	1593	1412.6	22.946	0.209689
arahy.Tifrunner.gnm2.ann1.18C3F6.2	3402	3221.6	25.6801	0.1029
arahy.Tifrunner.gnm2.ann1.AX29LC.1	483	303.479	8	0.34029
arahy.Tifrunner.gnm2.ann1.M8XF3U.1	1680	1499.6	0	0
arahy.Tifrunner.gnm2.ann1.NBR59U.1	585	405.052	0	0
arahy.Tifrunner.gnm2.ann1.8A5B5C.3	2154	1973.6	94.5	0.618103
arahy.Tifrunner.gnm2.ann1.YX28W3.1	279	109.705	0	0
arahy.Tifrunner.gnm2.ann1.LUT2QN.1	537	357.144	0	0
arahy.Tifrunner.gnm2.ann1.Y2C9I0.1	672	491.964	72.9535	1.91426
arahy.Tifrunner.gnm2.ann1.I9RV0S.1	849	668.711	204.872	3.95488
arahy.Tifrunner.gnm2.ann1.7SC5JI.1	327	152.784	0	0
arahy.Tifrunner.gnm2.ann1.Q30CKZ.3	9243	9062.6	48.7175	0.0693938
arahy.Tifrunner.gnm2.ann1.3T7HHY.1	2019	1838.6	37.396	0.262558
arahy.Tifrunner.gnm2.ann1.J5AP2X.1	1908	1727.6	234.019	1.74862
arahy.Tifrunner.gnm2.ann1.ZGW6CE.1	1074	893.605	0	0
arahy.Tifrunner.gnm2.ann1.VK618R.1	2109	1928.6	3.04723	0.0203963
arahy.Tifrunner.gnm2.ann1.5HI43U.1_arahy.Tifrunner.gnm2.ann1.JEQ9RI.1	516	336.239	0	0
arahy.Tifrunner.gnm2.ann1.L4TH9M.1	699	518.964	0	0
arahy.Tifrunner.gnm2.ann1.B39D2B.1	2358	2177.6	78.2328	0.463766
arahy.Tifrunner.gnm2.ann1.8EAL4D.1	1386	1205.6	32.6318	0.349402
arahy.Tifrunner.gnm2.ann1.I6EE1A.1	777	596.84	0	0
arahy.Tifrunner.gnm2.ann1.QTHZ4E.2	807	626.825	0	0
arahy.Tifrunner.gnm2.ann1.D5PZ9F.1	1497	1316.6	821.332	8.0529
arahy.Tifrunner.gnm2.ann1.BAL663.1	2472	2291.6	5.60187	0.031556
arahy.Tifrunner.gnm2.ann1.874YMM.2	1596	1415.6	0	0
arahy.Tifrunner.gnm2.ann1.9Z9HW6.1	642	461.988	16.7119	0.466965
arahy.Tifrunner.gnm2.ann1.72JBMR.1	1116	935.605	163	2.24897
arahy.Tifrunner.gnm2.ann1.Q2ZLCM.1	558	378.081	0	0
arahy.Tifrunner.gnm2.ann1.8WC3J7.1	1539	1358.6	121	1.14969
arahy.Tifrunner.gnm2.ann1.M1N20Q.1	303	130.869	3	0.29592
arahy.Tifrunner.gnm2.ann1.MBT3C2.1	1407	1226.6	0	0
arahy.Tifrunner.gnm2.ann1.CQ6X1C.1	687	506.964	0	0
arahy.Tifrunner.gnm2.ann1.3HHC30.1_arahy.Tifrunner.gnm2.ann1.VXI9Y2.1	1479	1298.6	2	0.0198812
arahy.Tifrunner.gnm2.ann1.7D4Z5S.1	1857	1676.6	0	0
arahy.Tifrunner.gnm2.ann1.HXJ4DU.1	1305	1124.6	0	0
arahy.Tifrunner.gnm2.ann1.D09L8P.1	564	384.062	0	0
arahy.Tifrunner.gnm2.ann1.45ZYB0.1_arahy.Tifrunner.gnm2.ann1.JB6Y74.1_arahy.Tifrunner.gnm2.ann1.JVV7WJ.1	294	122.811	0	0
arahy.Tifrunner.gnm2.ann1.MV2SR8.1	489	309.464	7	0.291996
