gene	Targeting	plantID	dipRatio	tetRatio
AUR62033382_AUR62004275	Not-organelle-targeted	Plant2	0.90637479674911	1.07053903221035
AUR62033382_AUR62004275	Not-organelle-targeted	Plant3	0.904972270914698	0.917639611646258
AUR62033382_AUR62004275	Not-organelle-targeted	Plant4	0.918510096959274	0.975282119560637
AUR62033382_AUR62004275	Not-organelle-targeted	Plant5	0.870921129800264	1.00905531900488
AUR62042762_AUR62042468	Not-organelle-targeted	Plant2	1.0402686118721	0.952217910647093
AUR62042762_AUR62042468	Not-organelle-targeted	Plant3	1.02253155999424	0.96393667717736
AUR62042762_AUR62042468	Not-organelle-targeted	Plant4	1.03754793764479	0.956725730715786
AUR62042762_AUR62042468	Not-organelle-targeted	Plant5	1.02020001878243	0.968357148367013
AUR62035396_AUR62041883	Not-organelle-targeted	Plant2	0.953929377136311	0.836974253916776
AUR62035396_AUR62041883	Not-organelle-targeted	Plant3	0.912514331948665	0.872994343046843
AUR62035396_AUR62041883	Not-organelle-targeted	Plant4	0.968337749387103	0.895222488501588
AUR62035396_AUR62041883	Not-organelle-targeted	Plant5	0.921923457615982	0.835521882173485
AUR62042903_AUR62035135	Not-organelle-targeted	Plant2	2.71344430681144	0.134876769012209
AUR62042903_AUR62035135	Not-organelle-targeted	Plant3	2.45552419789461	0.93866245328551
AUR62042903_AUR62035135	Not-organelle-targeted	Plant4	2.90591168430386	1.22736413430665
AUR62042903_AUR62035135	Not-organelle-targeted	Plant5	1.88769859163472	1.00447189160803
AUR62042575_AUR62035142	Not-organelle-targeted	Plant2	0.818640464668715	0.323492746679453
AUR62042575_AUR62035142	Not-organelle-targeted	Plant3	0.832486866707668	0.953321350270156
AUR62042575_AUR62035142	Not-organelle-targeted	Plant4	0.879730993863277	0.884679618675883
AUR62042575_AUR62035142	Not-organelle-targeted	Plant5	0.85114671760937	0.899043183599845
AUR62042590_AUR62035154	Not-organelle-targeted	Plant2	2.53909405269023	-0.28581968289027
AUR62042590_AUR62035154	Not-organelle-targeted	Plant3	1.91231469288293	-2.25630140410437
AUR62042590_AUR62035154	Not-organelle-targeted	Plant4	1.5219802900119	-2.49884137501185
AUR62042590_AUR62035154	Not-organelle-targeted	Plant5	1.44329786397026	2.12041325481751
AUR62024095_AUR62035171	Not-organelle-targeted	Plant2	1.34254141081863	0.677472072657188
AUR62024095_AUR62035171	Not-organelle-targeted	Plant3	1.38806048932909	1.06961658509814
AUR62024095_AUR62035171	Not-organelle-targeted	Plant4	1.4011147127583	1.17972225288452
AUR62024095_AUR62035171	Not-organelle-targeted	Plant5	1.27753634752159	1.22488036573645
AUR62024094_AUR62035172	Not-organelle-targeted	Plant2	1.09139352721691	0.755208134484698
AUR62024094_AUR62035172	Not-organelle-targeted	Plant3	1.00206571739511	0.891583155853206
AUR62024094_AUR62035172	Not-organelle-targeted	Plant4	1.10595446843492	0.838057050939196
AUR62024094_AUR62035172	Not-organelle-targeted	Plant5	1.11733942528836	0.86304060737116
AUR62042535_AUR62035189	Plastid-targeted_Non-interacting	Plant2	0.953490727868031	0.23932385192821
AUR62042535_AUR62035189	Plastid-targeted_Non-interacting	Plant3	0.896622372226768	0.95295237127981
AUR62042535_AUR62035189	Plastid-targeted_Non-interacting	Plant4	0.935816853930436	0.820830612125889
AUR62042535_AUR62035189	Plastid-targeted_Non-interacting	Plant5	0.926327338058379	0.823766492669773
AUR62007533_AUR62004025	Not-organelle-targeted	Plant2	1.08362499450207	1.06389634547915
AUR62007533_AUR62004025	Not-organelle-targeted	Plant3	1.20119222751308	1.19301440943959
AUR62007533_AUR62004025	Not-organelle-targeted	Plant4	1.25851205075815	1.03373665184375
AUR62007533_AUR62004025	Not-organelle-targeted	Plant5	1.28493357690084	1.05932789376102
AUR62007551_AUR62004041	Dual-targeted_Non-interacting	Plant2	1.12353732504553	0.961641296080546
AUR62007551_AUR62004041	Dual-targeted_Non-interacting	Plant3	1.14560411266389	0.95046472111857
AUR62007551_AUR62004041	Dual-targeted_Non-interacting	Plant4	0.968436641201295	0.959532015805134
AUR62007551_AUR62004041	Dual-targeted_Non-interacting	Plant5	0.909278249183734	0.960726524778826
AUR62007560_AUR62004045	Not-organelle-targeted	Plant2	1.24783079256246	1.46477218495613
AUR62007560_AUR62004045	Not-organelle-targeted	Plant3	1.10953576865644	1.38418859238495
AUR62007560_AUR62004045	Not-organelle-targeted	Plant4	1.22405267672534	1.31181657085778
AUR62007560_AUR62004045	Not-organelle-targeted	Plant5	1.14188159095447	1.26845556781335
AUR62007569_AUR62004054	itochondria-targeted_Non-interacting	Plant2	1.50317910117377	1.40451004648643
AUR62007569_AUR62004054	itochondria-targeted_Non-interacting	Plant3	1.43170917086972	1.4081142615028
AUR62007569_AUR62004054	itochondria-targeted_Non-interacting	Plant4	1.5544714540627	1.29912687062066
AUR62007569_AUR62004054	itochondria-targeted_Non-interacting	Plant5	1.5408616561022	1.48840577750482
AUR62007610_AUR62004097	Not-organelle-targeted	Plant2	1.29333348549967	1.59146448495013
AUR62007610_AUR62004097	Not-organelle-targeted	Plant3	1.18331060798457	1.54509872422548
AUR62007610_AUR62004097	Not-organelle-targeted	Plant4	1.25111436713993	1.37453315553427
AUR62007610_AUR62004097	Not-organelle-targeted	Plant5	1.21583712494348	1.4949910408713
AUR62007637_AUR62007663	Not-organelle-targeted	Plant2	3.30254008446457	-3.78024527676174
AUR62007637_AUR62007663	Not-organelle-targeted	Plant3	4.95767199560664	-2.76639810323493
AUR62007637_AUR62007663	Not-organelle-targeted	Plant4	-5.80640635186842	8.65089570764562
AUR62007637_AUR62007663	Not-organelle-targeted	Plant5	1.72432574531105	2.29376576028355
AUR62007672_AUR62013462	Not-organelle-targeted	Plant2	0.976915832262866	0.99708177164428
AUR62007672_AUR62013462	Not-organelle-targeted	Plant3	0.972497628149192	0.946051601298441
AUR62007672_AUR62013462	Not-organelle-targeted	Plant4	0.896930544784687	0.972557484444763
AUR62007672_AUR62013462	Not-organelle-targeted	Plant5	0.91738269248648	0.963943278526358
AUR62007707_AUR62013434	Not-organelle-targeted	Plant2	1.2831741232973	1.07409707619216
AUR62007707_AUR62013434	Not-organelle-targeted	Plant3	1.30248639953903	1.06838831154633
AUR62007707_AUR62013434	Not-organelle-targeted	Plant4	1.33603975164199	1.12178388869037
AUR62007707_AUR62013434	Not-organelle-targeted	Plant5	1.52308999748511	1.17766284711312
AUR62007701_AUR62013440	Not-organelle-targeted	Plant2	1.23240352974109	1.12862807527476
AUR62007701_AUR62013440	Not-organelle-targeted	Plant3	1.24864361314506	1.1269795360454
AUR62007701_AUR62013440	Not-organelle-targeted	Plant4	1.35910730470282	1.12048077411486
AUR62007701_AUR62013440	Not-organelle-targeted	Plant5	1.34802632696347	1.12898898049806
AUR62007753_AUR62002944	Not-organelle-targeted	Plant2	1.71444286310591	1.02488596314298
AUR62007753_AUR62002944	Not-organelle-targeted	Plant3	1.40229623609012	0.92228494130522
AUR62007753_AUR62002944	Not-organelle-targeted	Plant4	1.22345144515577	0.849938668732843
AUR62007753_AUR62002944	Not-organelle-targeted	Plant5	1.06978614247239	0.714844883247485
AUR62007785_AUR62002979	Not-organelle-targeted	Plant2	2.60752759044777	1.19929012137158
AUR62007785_AUR62002979	Not-organelle-targeted	Plant3	4.55195394541475	0.960219983647652
AUR62007785_AUR62002979	Not-organelle-targeted	Plant4	1.12155772058255	1.46937698197379
AUR62007785_AUR62002979	Not-organelle-targeted	Plant5	1.07011479390377	1.19188466568935
AUR62007846_AUR62003039	Not-organelle-targeted	Plant2	1.21804048970887	0.990165163680726
AUR62007846_AUR62003039	Not-organelle-targeted	Plant3	1.15553610415868	1.00138766131668
AUR62007846_AUR62003039	Not-organelle-targeted	Plant4	1.35908362797117	1.02847334696772
AUR62007846_AUR62003039	Not-organelle-targeted	Plant5	1.52688472880395	0.981756109170582
AUR62007895_AUR62003078	Not-organelle-targeted	Plant2	0.734466695527936	1.22236991854397
AUR62007895_AUR62003078	Not-organelle-targeted	Plant3	0.854284745035572	1.03887241097658
AUR62007895_AUR62003078	Not-organelle-targeted	Plant4	0.805162022960763	1.10876752873946
AUR62007895_AUR62003078	Not-organelle-targeted	Plant5	0.743967343588321	1.13388573697769
AUR62007978_AUR62003156	Plastid-targeted_Non-interacting	Plant2	1.53848390293308	2.04755953945818
AUR62007978_AUR62003156	Plastid-targeted_Non-interacting	Plant3	1.62349523760964	1.79654697003257
AUR62007978_AUR62003156	Plastid-targeted_Non-interacting	Plant4	1.62668296698157	1.87057251833063
AUR62007978_AUR62003156	Plastid-targeted_Non-interacting	Plant5	1.71977992206375	1.68012799478381
AUR62008019_AUR62003202	itochondria-targeted_Interacting	Plant2	2.22181998425359	-3.15820773572698
AUR62008019_AUR62003202	itochondria-targeted_Interacting	Plant3	1.663530686416	-3.23884456886441
AUR62008019_AUR62003202	itochondria-targeted_Interacting	Plant4	2.17431221654506	-3.21234192095136
AUR62008019_AUR62003202	itochondria-targeted_Interacting	Plant5	1.76122414988353	-3.75424213753099
AUR62033848_AUR62041679	Not-organelle-targeted	Plant2	1.28187954213234	1.3101536647716
AUR62033848_AUR62041679	Not-organelle-targeted	Plant3	1.26424614492392	1.36073835745286
AUR62033848_AUR62041679	Not-organelle-targeted	Plant4	1.35466877019477	1.41073000668136
AUR62033848_AUR62041679	Not-organelle-targeted	Plant5	1.36051478697991	1.32584992057794
AUR62033890_AUR62024535	Dual-targeted_Non-interacting	Plant2	1.32136537415182	1.27011738936955
AUR62033890_AUR62024535	Dual-targeted_Non-interacting	Plant3	1.1763812408659	1.31511635449261
AUR62033890_AUR62024535	Dual-targeted_Non-interacting	Plant4	1.20617999658718	1.26060861623605
AUR62033890_AUR62024535	Dual-targeted_Non-interacting	Plant5	1.14602640904029	1.31019058838025
AUR62033899_AUR62041903	Not-organelle-targeted	Plant2	1.29821134728871	1.12247886943299
AUR62033899_AUR62041903	Not-organelle-targeted	Plant3	1.22208105754111	1.14512480659817
AUR62033899_AUR62041903	Not-organelle-targeted	Plant4	1.25021089053865	1.1357892128127
AUR62033899_AUR62041903	Not-organelle-targeted	Plant5	1.32856909401927	1.00819555744455
AUR62032469_AUR62041939	Not-organelle-targeted	Plant2	1.18388393401278	1.52529728134519
AUR62032469_AUR62041939	Not-organelle-targeted	Plant3	1.35388226837079	2.97479826650618
AUR62032469_AUR62041939	Not-organelle-targeted	Plant4	1.10552632206699	2.2071780761944
AUR62032469_AUR62041939	Not-organelle-targeted	Plant5	1.22249458423738	1.39906194473447
AUR62030995_AUR62008243	Not-organelle-targeted	Plant2	2.23965189673086	-25.5488249004409
AUR62030995_AUR62008243	Not-organelle-targeted	Plant3	2.09304210291885	11.9821293295285
AUR62030995_AUR62008243	Not-organelle-targeted	Plant4	1.89448055859742	-24.7650215127822
AUR62030995_AUR62008243	Not-organelle-targeted	Plant5	1.90357423403383	-144.168706712637
AUR62031051_AUR62008287	Not-organelle-targeted	Plant2	1.39142873361868	1.63668849690288
AUR62031051_AUR62008287	Not-organelle-targeted	Plant3	1.64243651432942	1.54737329113556
AUR62031051_AUR62008287	Not-organelle-targeted	Plant4	1.77829409190984	1.43321482286132
AUR62031051_AUR62008287	Not-organelle-targeted	Plant5	1.55999244621741	1.51358651577101
AUR62031060_AUR62008298	Not-organelle-targeted	Plant2	0.871872394136637	1.10039869936152
AUR62031060_AUR62008298	Not-organelle-targeted	Plant3	1.04389487225489	1.07737827057134
AUR62031060_AUR62008298	Not-organelle-targeted	Plant4	1.1429343735262	1.09197784653476
AUR62031060_AUR62008298	Not-organelle-targeted	Plant5	1.16335973290963	1.10033500468249
AUR62032488_AUR62040120	Not-organelle-targeted	Plant2	0.951381048364741	0.994931209162401
AUR62032488_AUR62040120	Not-organelle-targeted	Plant3	0.924837898358516	0.976582573834558
AUR62032488_AUR62040120	Not-organelle-targeted	Plant4	0.924763587151838	0.986519993225327
AUR62032488_AUR62040120	Not-organelle-targeted	Plant5	0.904017655738517	0.953433724555492
AUR62042961_AUR62040128	Not-organelle-targeted	Plant2	0.819791064080675	0.823443101162356
AUR62042961_AUR62040128	Not-organelle-targeted	Plant3	0.809654046109114	0.801444745537612
AUR62042961_AUR62040128	Not-organelle-targeted	Plant4	0.823616683716363	0.756979960300183
AUR62042961_AUR62040128	Not-organelle-targeted	Plant5	0.745387006572928	0.833409725042605
AUR62019538_AUR62036100	Not-organelle-targeted	Plant2	0.936398751759504	0.836514867715717
AUR62019538_AUR62036100	Not-organelle-targeted	Plant3	0.940726908032405	1.01087051267697
AUR62019538_AUR62036100	Not-organelle-targeted	Plant4	1.02731667856473	0.901625094079525
AUR62019538_AUR62036100	Not-organelle-targeted	Plant5	0.90778578708332	1.04422688631376
AUR62019533_AUR62036104	Not-organelle-targeted	Plant2	0.885754806536806	1.01693313680071
AUR62019533_AUR62036104	Not-organelle-targeted	Plant3	0.961516205570916	1.05931483645504
AUR62019533_AUR62036104	Not-organelle-targeted	Plant4	1.00349410769036	1.0161878837569
AUR62019533_AUR62036104	Not-organelle-targeted	Plant5	0.969176967390059	0.990335857422278
AUR62019494_AUR62036141	Not-organelle-targeted	Plant2	1.18079592564667	0.913337155638901
AUR62019494_AUR62036141	Not-organelle-targeted	Plant3	1.08605090618231	0.868194935302998
AUR62019494_AUR62036141	Not-organelle-targeted	Plant4	1.01966690773821	0.819979848350696
AUR62019494_AUR62036141	Not-organelle-targeted	Plant5	1.13137938884631	0.829244208233168
AUR62019479_AUR62036156	Not-organelle-targeted	Plant2	0.692237322317701	0.700701319994788
AUR62019479_AUR62036156	Not-organelle-targeted	Plant3	0.639214190290753	0.766230635942644
AUR62019479_AUR62036156	Not-organelle-targeted	Plant4	0.62338010773134	0.734311492367795
AUR62019479_AUR62036156	Not-organelle-targeted	Plant5	0.669126737878676	0.600890837703443
AUR62037338_AUR62044004	Not-organelle-targeted	Plant2	1.10508294495295	0.992726851941373
AUR62037338_AUR62044004	Not-organelle-targeted	Plant3	1.20994234309666	0.905026636151237
AUR62037338_AUR62044004	Not-organelle-targeted	Plant4	1.35513632264591	0.928248837763494
AUR62037338_AUR62044004	Not-organelle-targeted	Plant5	1.22380517077197	0.962187289643953
AUR62012491_AUR62014703	Dual-targeted_Non-interacting	Plant2	1.50388477979443	1.79047538539064
AUR62012491_AUR62014703	Dual-targeted_Non-interacting	Plant3	1.33871292093106	1.78335494203654
AUR62012491_AUR62014703	Dual-targeted_Non-interacting	Plant4	1.36684400509468	6.36664709909702
AUR62012491_AUR62014703	Dual-targeted_Non-interacting	Plant5	1.36665193708785	3.14156591316623
AUR62014654_AUR62012542	Not-organelle-targeted	Plant2	1.09347796116732	0.853945937300242
AUR62014654_AUR62012542	Not-organelle-targeted	Plant3	1.11929274274947	0.912071393541937
AUR62014654_AUR62012542	Not-organelle-targeted	Plant4	1.14294361709685	0.960036325496042
AUR62014654_AUR62012542	Not-organelle-targeted	Plant5	1.13101013692631	0.915445687176638
AUR62012642_AUR62022013	Not-organelle-targeted	Plant2	1.47673183016808	1.0304395232766
AUR62012642_AUR62022013	Not-organelle-targeted	Plant3	1.51393398380601	1.03783086150087
AUR62012642_AUR62022013	Not-organelle-targeted	Plant4	1.43659821559733	1.09425815001517
AUR62012642_AUR62022013	Not-organelle-targeted	Plant5	1.29905799567916	1.09686328737112
AUR62012650_AUR62022004	Not-organelle-targeted	Plant2	0.859156619450476	1.30907488348172
AUR62012650_AUR62022004	Not-organelle-targeted	Plant3	1.22472757694251	1.38910705318157
AUR62012650_AUR62022004	Not-organelle-targeted	Plant4	1.31386456209096	1.54235460956519
AUR62012650_AUR62022004	Not-organelle-targeted	Plant5	1.43827788264056	1.3046731904535
AUR62012695_AUR62021965	Not-organelle-targeted	Plant2	0.718759511131282	0.86567569195164
AUR62012695_AUR62021965	Not-organelle-targeted	Plant3	0.713365649095512	0.89107574798803
AUR62012695_AUR62021965	Not-organelle-targeted	Plant4	0.795188329825677	0.998211852551792
AUR62012695_AUR62021965	Not-organelle-targeted	Plant5	0.696827097422548	1.04901665084227
AUR62012752_AUR62021906	Dual-targeted_Non-interacting	Plant2	1.39033391455283	1.35626731979435
AUR62012752_AUR62021906	Dual-targeted_Non-interacting	Plant3	1.31547976335277	1.40040272977672
AUR62012752_AUR62021906	Dual-targeted_Non-interacting	Plant4	1.35132046504699	1.32910970602738
AUR62012752_AUR62021906	Dual-targeted_Non-interacting	Plant5	1.42599370168714	1.27792926670333
AUR62012769_AUR62021889	Dual-targeted_Non-interacting	Plant2	1.1769758049017	1.50594735291902
AUR62012769_AUR62021889	Dual-targeted_Non-interacting	Plant3	1.12027838697348	1.61975394196317
AUR62012769_AUR62021889	Dual-targeted_Non-interacting	Plant4	1.20609674297927	1.615878913568
AUR62012769_AUR62021889	Dual-targeted_Non-interacting	Plant5	1.20381251675782	1.55172593228016
AUR62012824_AUR62021832	Not-organelle-targeted	Plant2	1.21056040571046	0.749360671587368
AUR62012824_AUR62021832	Not-organelle-targeted	Plant3	1.18476619857565	0.833575659101615
AUR62012824_AUR62021832	Not-organelle-targeted	Plant4	1.25269410291852	0.742844052067265
AUR62012824_AUR62021832	Not-organelle-targeted	Plant5	1.17622076368922	0.729632618230935
AUR62012844_AUR62021815	Not-organelle-targeted	Plant2	2.01982378536367	2.14513066912697
AUR62012844_AUR62021815	Not-organelle-targeted	Plant3	4.2554341887339	7.85127163717709
AUR62012844_AUR62021815	Not-organelle-targeted	Plant4	2.17042029088646	2.60498845568809
AUR62012844_AUR62021815	Not-organelle-targeted	Plant5	2.05694312191657	2.62528082016498
AUR62012871_AUR62017641	Not-organelle-targeted	Plant2	1.23315225540552	1.10784924533065
AUR62012871_AUR62017641	Not-organelle-targeted	Plant3	1.24888009514465	1.05064801817125
AUR62012871_AUR62017641	Not-organelle-targeted	Plant4	1.27597083850014	1.11483644539739
AUR62012871_AUR62017641	Not-organelle-targeted	Plant5	1.23227976195102	1.13717722217114
AUR62001102_AUR62008927	Not-organelle-targeted	Plant2	1.2007355684924	0.699518189143126
AUR62001102_AUR62008927	Not-organelle-targeted	Plant3	1.32501665874364	0.818968564815782
AUR62001102_AUR62008927	Not-organelle-targeted	Plant4	1.38106812592695	0.738530196810197
AUR62001102_AUR62008927	Not-organelle-targeted	Plant5	1.68444340809106	0.704432261256245
AUR62001143_AUR62016534	Plastid-targeted_Non-interacting	Plant2	1.15154804770687	1.14062863114002
AUR62001143_AUR62016534	Plastid-targeted_Non-interacting	Plant3	1.19554308131005	1.16297968694884
AUR62001143_AUR62016534	Plastid-targeted_Non-interacting	Plant4	1.1389805009427	1.11993011813693
AUR62001143_AUR62016534	Plastid-targeted_Non-interacting	Plant5	1.1309288791581	1.11430218515852
AUR62001158_AUR62016518	Not-organelle-targeted	Plant2	0.83030994412669	1.0754445408476
AUR62001158_AUR62016518	Not-organelle-targeted	Plant3	0.847707278890895	1.15493897249263
AUR62001158_AUR62016518	Not-organelle-targeted	Plant4	0.909243981090429	1.17593664084736
AUR62001158_AUR62016518	Not-organelle-targeted	Plant5	0.904285337072705	1.4129245119768
AUR62001169_AUR62022154	Not-organelle-targeted	Plant2	4.57567279110192	1.56007820641075
AUR62001169_AUR62022154	Not-organelle-targeted	Plant3	2.82912513890861	2.3006628878803
AUR62001169_AUR62022154	Not-organelle-targeted	Plant4	3.37380204193901	1.85529194290299
AUR62001169_AUR62022154	Not-organelle-targeted	Plant5	2.52404195078785	1.31131303635939
AUR62001177_AUR62022148	Not-organelle-targeted	Plant2	1.06305941913797	0.935149167249849
AUR62001177_AUR62022148	Not-organelle-targeted	Plant3	0.966750270758313	0.977321969144428
AUR62001177_AUR62022148	Not-organelle-targeted	Plant4	0.928079991395195	0.94187157415307
AUR62001177_AUR62022148	Not-organelle-targeted	Plant5	1.03775073080547	0.772059462219267
AUR62001229_AUR62022091	Not-organelle-targeted	Plant2	0.864193114613146	0.976205641077304
AUR62001229_AUR62022091	Not-organelle-targeted	Plant3	0.79928761248099	1.12165129720553
AUR62001229_AUR62022091	Not-organelle-targeted	Plant4	0.686170989336799	1.04320115762041
AUR62001229_AUR62022091	Not-organelle-targeted	Plant5	0.709527011987862	1.02881104298748
AUR62001253_AUR62025755	Not-organelle-targeted	Plant2	1.64677592633483	0.989739520092724
AUR62001253_AUR62025755	Not-organelle-targeted	Plant3	1.53440549985714	1.1542548993598
AUR62001253_AUR62025755	Not-organelle-targeted	Plant4	1.79279671033908	1.01080998124731
AUR62001253_AUR62025755	Not-organelle-targeted	Plant5	1.63426489233794	0.971014914507163
AUR62001301_AUR62025683	Dual-targeted_Non-interacting	Plant2	1.25607660819468	1.29097626283232
AUR62001301_AUR62025683	Dual-targeted_Non-interacting	Plant3	1.27021076600876	1.38736939971035
AUR62001301_AUR62025683	Dual-targeted_Non-interacting	Plant4	1.3261520944599	1.39243812806484
AUR62001301_AUR62025683	Dual-targeted_Non-interacting	Plant5	1.392271914075	1.52664504874038
AUR62001382_AUR62025597	Plastid-targeted_Non-interacting	Plant2	1.01314732442999	0.942078292114823
AUR62001382_AUR62025597	Plastid-targeted_Non-interacting	Plant3	0.957994102177674	0.934791546279459
AUR62001382_AUR62025597	Plastid-targeted_Non-interacting	Plant4	0.92876105106381	0.944351108333948
AUR62001382_AUR62025597	Plastid-targeted_Non-interacting	Plant5	0.930591328188563	0.95654214663108
AUR62001413_AUR62025622	Not-organelle-targeted	Plant2	1.32133352460149	1.18307840121869
AUR62001413_AUR62025622	Not-organelle-targeted	Plant3	1.29038551601369	1.22973416543309
AUR62001413_AUR62025622	Not-organelle-targeted	Plant4	1.34529385383615	1.16374878135252
AUR62001413_AUR62025622	Not-organelle-targeted	Plant5	1.32974052337925	1.2964703082523
AUR62001435_AUR62009931	Not-organelle-targeted	Plant2	1.26896457649831	1.44418367010946
AUR62001435_AUR62009931	Not-organelle-targeted	Plant3	1.22466377266969	1.47753113417112
AUR62001435_AUR62009931	Not-organelle-targeted	Plant4	1.09093056529429	1.46932686538186
AUR62001435_AUR62009931	Not-organelle-targeted	Plant5	1.10792842370838	1.44811262280819
AUR62001440_AUR62009925	Not-organelle-targeted	Plant2	1.75499706245729	-2.12765783623872
AUR62001440_AUR62009925	Not-organelle-targeted	Plant3	1.29388683995814	-2.26338174154199
AUR62001440_AUR62009925	Not-organelle-targeted	Plant4	1.30436844235547	-1.70558294534865
AUR62001440_AUR62009925	Not-organelle-targeted	Plant5	1.14625113667623	-2.49584816578977
AUR62001507_AUR62009863	Not-organelle-targeted	Plant2	1.12924845181278	1.06325664739126
AUR62001507_AUR62009863	Not-organelle-targeted	Plant3	1.20499154537832	1.00556888162394
AUR62001507_AUR62009863	Not-organelle-targeted	Plant4	1.26058142286313	1.00920376339565
AUR62001507_AUR62009863	Not-organelle-targeted	Plant5	1.3289551931293	1.04993257265133
AUR62001520_AUR62009848	Not-organelle-targeted	Plant2	91.3609568065864	2.72971346045271
AUR62001520_AUR62009848	Not-organelle-targeted	Plant3	16.9198752378873	0.701373551201597
AUR62001520_AUR62009848	Not-organelle-targeted	Plant4	3.96461544504138	0.265135266759525
AUR62001520_AUR62009848	Not-organelle-targeted	Plant5	1.46872854573189	0.186399059362013
AUR62001517_AUR62009851	Not-organelle-targeted	Plant2	0.974262158530225	0.972304379373777
AUR62001517_AUR62009851	Not-organelle-targeted	Plant3	1.15287874435622	1.02394703995231
AUR62001517_AUR62009851	Not-organelle-targeted	Plant4	1.07312892805059	0.971862939874315
AUR62001517_AUR62009851	Not-organelle-targeted	Plant5	0.989442598226981	0.993028222294608
AUR62001530_AUR62020252	Not-organelle-targeted	Plant2	0.887037810871114	0.906147728629175
AUR62001530_AUR62020252	Not-organelle-targeted	Plant3	0.829212531034838	0.877460983311739
AUR62001530_AUR62020252	Not-organelle-targeted	Plant4	0.818667826588463	0.972057387563847
AUR62001530_AUR62020252	Not-organelle-targeted	Plant5	0.855403725501203	0.895108276522573
AUR62001564_AUR62020219	Not-organelle-targeted	Plant2	0.748250618399422	1.1724140627572
AUR62001564_AUR62020219	Not-organelle-targeted	Plant3	0.869085661177337	1.04856965231585
AUR62001564_AUR62020219	Not-organelle-targeted	Plant4	0.733935920115832	1.02313515732457
AUR62001564_AUR62020219	Not-organelle-targeted	Plant5	0.795344978242287	0.96047741483554
AUR62001565_AUR62020218	Not-organelle-targeted	Plant2	1.20009050139353	0.922692447012275
AUR62001565_AUR62020218	Not-organelle-targeted	Plant3	1.29463527328446	0.950533103433112
AUR62001565_AUR62020218	Not-organelle-targeted	Plant4	1.33797813267466	0.964432647535846
AUR62001565_AUR62020218	Not-organelle-targeted	Plant5	1.16961094619945	1.02245943528763
AUR62001614_AUR62020163	Not-organelle-targeted	Plant2	1.59928649841876	1.48701687424196
AUR62001614_AUR62020163	Not-organelle-targeted	Plant3	1.52846060319827	1.41211784589216
AUR62001614_AUR62020163	Not-organelle-targeted	Plant4	1.46028770133607	1.60369452262526
AUR62001614_AUR62020163	Not-organelle-targeted	Plant5	1.37785787595798	1.76952266349668
AUR62001643_AUR62020133	Plastid-targeted_Interacting	Plant2	2.85061561043782	1.7931577008755
AUR62001643_AUR62020133	Plastid-targeted_Interacting	Plant3	4.42525946331373	1.54203472481296
AUR62001643_AUR62020133	Plastid-targeted_Interacting	Plant4	-5.93412532148202	-14.285803796393
AUR62001643_AUR62020133	Plastid-targeted_Interacting	Plant5	4.06783408644053	1.42973214892672
AUR62001641_AUR62020136	Not-organelle-targeted	Plant2	2.92261725891646	1.4750043407428
AUR62001641_AUR62020136	Not-organelle-targeted	Plant3	3.43037097224506	1.09232622656978
AUR62001641_AUR62020136	Not-organelle-targeted	Plant4	2.25918782796313	1.46766857781821
AUR62001641_AUR62020136	Not-organelle-targeted	Plant5	1.42120772532851	1.35054686628195
AUR62001687_AUR62020095	Not-organelle-targeted	Plant2	1.38482621917078	1.26014016817628
AUR62001687_AUR62020095	Not-organelle-targeted	Plant3	1.6130409708014	1.41747479146577
AUR62001687_AUR62020095	Not-organelle-targeted	Plant4	1.49208410695809	1.45386982834455
AUR62001687_AUR62020095	Not-organelle-targeted	Plant5	1.43794392518717	1.39584251442019
AUR62001694_AUR62020088	Not-organelle-targeted	Plant2	0.686795749680474	1.6366389225477
AUR62001694_AUR62020088	Not-organelle-targeted	Plant3	0.57112859924515	1.55131190632704
AUR62001694_AUR62020088	Not-organelle-targeted	Plant4	0.79562916890964	1.66261229226309
AUR62001694_AUR62020088	Not-organelle-targeted	Plant5	0.446551019053217	1.79078169720387
AUR62001705_AUR62020076	Not-organelle-targeted	Plant2	-8.17421556569586	2.38821020382782
AUR62001705_AUR62020076	Not-organelle-targeted	Plant3	12.7237754069659	1.10037107273492
AUR62001705_AUR62020076	Not-organelle-targeted	Plant4	5.77797930951868	7.93340106303796
AUR62001705_AUR62020076	Not-organelle-targeted	Plant5	6.68825497666317	2.04113018936088
AUR62001703_AUR62020078	Not-organelle-targeted	Plant2	1.3054334537008	1.32442970075786
AUR62001703_AUR62020078	Not-organelle-targeted	Plant3	1.33584123965414	1.337125351382
AUR62001703_AUR62020078	Not-organelle-targeted	Plant4	1.44848497331874	1.36766734417491
AUR62001703_AUR62020078	Not-organelle-targeted	Plant5	1.4208595686791	1.38414074959529
AUR62001709_AUR62020072	Not-organelle-targeted	Plant2	1.08542753121313	1.02830402111695
AUR62001709_AUR62020072	Not-organelle-targeted	Plant3	1.11356071172112	1.22767634243346
AUR62001709_AUR62020072	Not-organelle-targeted	Plant4	1.02120315831556	1.13490852073488
AUR62001709_AUR62020072	Not-organelle-targeted	Plant5	1.06228010613815	1.29074783040277
AUR62001738_AUR62020038	Not-organelle-targeted	Plant2	0.929757239406872	0.98072130307631
AUR62001738_AUR62020038	Not-organelle-targeted	Plant3	0.894885913889815	0.983520732281469
